"Date","Price","Open","High","Low","Vol.","Change %"
"01/09/2023","198.28","195.76","199.00","195.72","4.96M","1.31%"
"01/06/2023","195.72","198.15","198.15","194.99","4.51M","-0.69%"
"01/05/2023","197.07","198.95","198.95","195.00","3.47M","-0.30%"
"01/04/2023","197.67","200.90","200.90","197.40","4.08M","-1.01%"
"01/03/2023","199.68","199.95","199.95","198.39","1.94M","0.17%"
"01/02/2023","199.34","200.99","201.00","197.49","2.49M","0.66%"
"12/30/2022","198.04","199.90","200.14","197.70","1.74M","-0.37%"
"12/29/2022","198.78","197.90","199.08","196.76","2.37M","0.40%"
"12/28/2022","197.99","198.95","198.95","197.01","1.88M","-0.01%"
"12/27/2022","198.00","198.91","198.91","196.58","2.67M","0.39%"
"12/26/2022","197.23","198.51","198.51","194.80","3.65M","1.07%"
"12/23/2022","195.15","201.43","201.43","194.80","8.96M","-1.71%"
"12/22/2022","198.55","199.40","202.31","197.90","3.23M","-0.43%"
"12/21/2022","199.40","203.95","203.95","199.00","2.46M","-0.90%"
"12/20/2022","201.21","203.85","203.85","199.25","2.31M","-0.23%"
"12/19/2022","201.67","201.42","201.79","198.66","1.72M","0.75%"
"12/16/2022","200.16","202.35","202.35","200.00","2.17M","-0.70%"
"12/15/2022","201.58","204.75","204.75","201.32","2.33M","-1.36%"
"12/14/2022","204.35","204.99","204.99","203.77","1.17M","0.28%"
"12/13/2022","203.77","207.49","207.49","202.31","1.20M","0.57%"
"12/12/2022","202.61","204.80","205.80","200.55","1.73M","0.06%"
"12/09/2022","202.48","207.49","207.49","201.71","2.11M","-0.56%"
"12/08/2022","203.62","176.50","203.80","176.50","1.37M","0.37%"
"12/07/2022","202.87","203.87","207.24","202.60","1.71M","-0.62%"
"12/06/2022","204.14","206.48","206.48","203.50","1.90M","-0.15%"
"12/05/2022","204.44","207.49","207.49","203.65","1.63M","-0.18%"
"12/02/2022","204.81","207.49","207.49","203.90","2.37M","-0.36%"
"12/01/2022","205.54","207.49","207.49","204.73","2.26M","0.41%"
"11/30/2022","204.70","207.48","207.48","202.75","1.92M","0.62%"
"11/29/2022","203.43","207.49","207.49","201.91","1.32M","0.19%"
"11/28/2022","203.04","203.52","203.52","200.91","1.98M","0.34%"
"11/25/2022","202.35","202.37","202.64","201.44","1.93M","0.31%"
"11/24/2022","201.72","200.72","202.22","199.45","2.73M","1.11%"
"11/23/2022","199.51","200.52","200.52","199.17","840.24K","0.14%"
"11/22/2022","199.23","199.73","199.73","198.01","1.09M","0.34%"
"11/21/2022","198.55","199.99","199.99","198.40","1.74M","-0.69%"
"11/18/2022","199.92","201.25","201.25","199.06","1.73M","-0.14%"
"11/17/2022","200.20","201.25","201.25","199.45","1.30M","-0.33%"
"11/16/2022","200.87","201.95","201.95","200.28","1.89M","-0.02%"
"11/15/2022","200.91","201.67","201.67","199.80","1.78M","0.37%"
"11/14/2022","200.17","200.70","200.96","199.02","2.07M","-0.02%"
"11/11/2022","200.22","199.37","200.35","198.45","4.25M","1.71%"
"11/10/2022","196.86","198.20","198.20","196.25","3.99M","-0.74%"
"11/09/2022","198.32","203.49","203.49","198.15","2.37M","-0.15%"
"11/07/2022","198.62","199.00","199.40","197.42","2.82M","0.43%"
"11/04/2022","197.77","198.60","198.60","196.70","1.58M","0.19%"
"11/03/2022","197.39","197.40","197.82","194.60","2.80M","-0.01%"
"11/02/2022","197.41","198.80","198.80","197.07","1.91M","-0.29%"
"11/01/2022","197.98","197.80","198.24","196.36","3.94M","0.87%"
"10/31/2022","196.27","195.70","196.50","194.50","8.88M","1.19%"
"10/28/2022","193.96","194.70","194.70","193.01","3.76M","0.26%"
"10/27/2022","193.45","192.61","194.15","192.61","2.77M","0.50%"
"10/25/2022","192.49","195.17","195.17","191.57","1.72M","-0.35%"
"10/24/2022","193.17","194.30","194.40","192.51","1.95M","0.86%"
"10/21/2022","191.52","191.97","192.55","190.65","2.63M","0.04%"
"10/20/2022","191.44","191.50","191.68","188.91","2.19M","0.32%"
"10/19/2022","190.83","194.50","194.50","190.18","2.33M","0.10%"
"10/18/2022","190.64","190.30","190.99","189.25","2.77M","0.96%"
"10/17/2022","188.83","188.60","189.00","186.06","3.27M","0.43%"
"10/14/2022","188.02","192.20","192.20","187.70","3.54M","0.96%"
"10/13/2022","186.23","187.59","187.60","185.61","2.57M","-0.52%"
"10/12/2022","187.21","176.11","187.69","176.11","1.87M","0.72%"
"10/11/2022","185.87","190.75","190.75","185.45","3.38M","-1.53%"
"10/10/2022","188.75","188.94","189.05","186.63","3.45M","-0.23%"
"10/07/2022","189.19","193.88","193.88","187.91","2.65M","0.13%"
"10/06/2022","188.94","188.31","194.88","188.31","2.97M","0.35%"
"10/04/2022","188.29","186.80","188.50","185.36","3.00M","2.19%"
"10/03/2022","184.25","184.60","187.93","183.97","6.40M","-1.38%"
"09/30/2022","186.83","189.88","189.88","181.80","4.01M","1.50%"
"09/29/2022","184.07","186.85","186.85","183.71","3.64M","-0.22%"
"09/28/2022","184.47","185.95","186.22","183.80","3.52M","-0.85%"
"09/27/2022","186.05","188.44","188.44","185.26","3.44M","-0.09%"
"09/26/2022","186.21","194.50","194.50","185.84","7.44M","-1.81%"
"09/23/2022","189.64","197.49","197.49","189.50","4.92M","-1.70%"
"09/22/2022","192.92","193.49","193.91","191.90","2.71M","-0.30%"
"09/21/2022","193.50","195.22","195.22","192.73","1.64M","-0.48%"
"09/20/2022","194.44","194.95","195.49","193.20","2.28M","0.88%"
"09/19/2022","192.75","195.50","195.50","190.72","2.29M","0.44%"
"09/16/2022","191.90","195.65","195.65","191.56","5.33M","-1.94%"
"09/15/2022","195.69","197.47","197.47","195.00","4.89M","-0.30%"
"09/14/2022","196.27","196.74","197.20","193.10","3.58M","-0.35%"
"09/13/2022","196.95","196.80","197.19","195.70","2.52M","0.67%"
"09/12/2022","195.64","195.99","196.10","194.00","2.29M","0.53%"
"09/09/2022","194.60","195.44","195.51","194.18","4.21M","0.31%"
"09/08/2022","194.00","199.88","199.88","192.51","5.32M","0.85%"
"09/07/2022","192.37","192.40","192.65","188.02","1.93M","-0.06%"
"09/06/2022","192.48","194.44","194.88","191.95","2.86M","-0.26%"
"09/05/2022","192.98","192.90","193.10","190.87","2.25M","0.71%"
"09/02/2022","191.61","192.45","199.16","182.00","2.40M","-0.11%"
"09/01/2022","191.82","193.70","193.70","190.85","4.62M","-1.08%"
"08/30/2022","193.92","187.55","194.19","187.55","4.64M","2.36%"
"08/29/2022","189.44","191.72","191.72","187.55","4.76M","-1.29%"
"08/26/2022","191.92","192.90","193.40","191.41","3.25M","0.07%"
"08/25/2022","191.78","194.90","195.33","191.30","6.43M","-0.44%"
"08/24/2022","192.63","192.90","192.90","191.20","2.42M","0.23%"
"08/23/2022","192.19","190.74","192.70","189.53","3.06M","0.65%"
"08/22/2022","190.95","168.40","194.06","168.40","4.31M","-1.37%"
"08/19/2022","193.61","196.63","196.63","193.12","3.33M","-1.07%"
"08/18/2022","195.71","196.50","196.89","194.20","2.70M","0.08%"
"08/17/2022","195.55","198.20","198.20","194.20","3.14M","0.75%"
"08/16/2022","194.09","199.74","199.74","192.90","3.33M","0.64%"
"08/12/2022","192.86","199.99","199.99","191.71","3.15M","0.27%"
"08/11/2022","192.34","193.97","193.97","191.50","3.67M","0.68%"
"08/10/2022","191.04","199.80","199.99","189.98","3.10M","0.13%"
"08/08/2022","190.79","189.75","191.04","188.30","3.81M","0.81%"
"08/05/2022","189.25","180.01","191.05","180.01","2.65M","0.04%"
"08/04/2022","189.17","190.25","190.68","187.03","5.97M","0.03%"
"08/03/2022","189.11","188.90","189.40","180.01","4.47M","0.26%"
"08/02/2022","188.62","199.99","199.99","183.00","4.92M","-0.01%"
"08/01/2022","188.63","186.54","190.00","186.54","4.38M","1.12%"
"07/29/2022","186.54","185.00","186.80","184.25","5.39M","1.28%"
"07/28/2022","184.18","184.50","184.50","180.11","4.19M","1.42%"
"07/27/2022","181.60","180.89","181.80","178.60","3.07M","0.94%"
"07/26/2022","179.91","176.10","181.95","176.10","2.48M","-0.85%"
"07/25/2022","181.46","182.95","184.51","180.30","2.88M","-0.24%"
"07/22/2022","181.89","177.11","182.87","177.11","4.04M","0.75%"
"07/21/2022","180.54","180.97","180.97","178.20","3.25M","0.56%"
"07/20/2022","179.53","182.80","182.80","178.70","6.83M","0.93%"
"07/19/2022","177.88","176.80","178.19","175.90","3.10M","0.28%"
"07/18/2022","177.39","176.70","177.50","175.55","3.24M","1.35%"
"07/15/2022","175.02","176.97","176.97","171.11","1.88M","0.63%"
"07/14/2022","173.93","176.44","176.44","172.11","2.69M","-0.07%"
"07/13/2022","174.06","177.99","177.99","173.95","2.72M","-0.59%"
"07/12/2022","175.10","175.90","176.00","174.70","3.18M","-0.64%"
"07/11/2022","176.23","178.88","178.88","175.08","3.23M","-0.03%"
"07/08/2022","176.28","178.99","178.99","175.58","2.80M","0.42%"
"07/07/2022","175.54","175.35","175.70","174.40","4.13M","0.82%"
"07/06/2022","174.12","174.68","174.68","170.91","3.54M","1.21%"
"07/05/2022","172.04","175.00","175.99","170.11","4.63M","-0.34%"
"07/04/2022","172.63","172.90","172.90","170.65","3.25M","0.58%"
"07/01/2022","171.64","172.38","172.38","169.00","3.63M","0.02%"
"06/30/2022","171.60","172.99","172.99","170.00","3.00M","-0.15%"
"06/29/2022","171.86","172.99","172.99","170.30","2.23M","-0.46%"
"06/28/2022","172.65","173.99","173.99","171.30","2.23M","0.02%"
"06/27/2022","172.62","171.00","173.90","171.00","3.88M","0.85%"
"06/24/2022","171.16","172.99","172.99","169.90","2.40M","0.85%"
"06/23/2022","169.71","169.99","170.27","166.11","3.92M","0.97%"
"06/22/2022","168.08","171.99","171.99","167.80","3.54M","-1.28%"
"06/21/2022","170.26","169.50","170.90","167.47","3.27M","1.76%"
"06/20/2022","167.31","169.90","169.90","165.70","3.31M","0.26%"
"06/17/2022","166.87","170.90","170.90","165.87","7.86M","-0.41%"
"06/16/2022","167.56","172.90","172.90","167.31","12.28M","-2.07%"
"06/15/2022","171.10","173.99","173.99","171.00","2.58M","-0.12%"
"06/14/2022","171.30","172.99","172.99","170.06","4.06M","-0.33%"
"06/13/2022","171.87","175.99","175.99","170.95","11.69M","-2.60%"
"06/10/2022","176.46","178.99","178.99","176.14","3.45M","-1.64%"
"06/09/2022","179.40","179.99","179.99","176.33","1.76M","0.74%"
"06/08/2022","178.08","181.86","181.86","177.50","3.37M","-0.27%"
"06/07/2022","178.56","181.88","181.88","177.25","4.87M","-0.88%"
"06/06/2022","180.15","181.99","181.99","176.25","2.08M","-0.03%"
"06/03/2022","180.21","183.50","184.99","180.00","2.10M","-0.26%"
"06/02/2022","180.68","180.99","180.99","178.00","1.85M","0.61%"
"06/01/2022","179.59","180.19","180.70","178.55","2.01M","-0.16%"
"05/31/2022","179.87","180.99","180.99","177.25","2.42M","-0.31%"
"05/30/2022","180.43","182.90","182.90","177.55","3.81M","1.88%"
"05/27/2022","177.10","179.80","179.80","175.15","2.04M","0.87%"
"05/26/2022","175.57","176.70","176.70","173.00","3.04M","0.83%"
"05/25/2022","174.13","176.80","176.80","173.26","2.33M","-0.55%"
"05/24/2022","175.09","177.99","177.99","174.26","1.63M","-0.25%"
"05/23/2022","175.53","178.99","178.99","174.90","3.29M","-0.22%"
"05/20/2022","175.92","176.99","176.99","172.01","2.70M","2.46%"
"05/19/2022","171.70","175.99","175.99","171.50","6.76M","-2.47%"
"05/18/2022","176.05","178.99","178.99","175.21","2.87M","-0.22%"
"05/17/2022","176.44","176.90","176.90","171.01","3.60M","2.50%"
"05/16/2022","172.13","176.80","176.80","171.00","3.45M","0.43%"
"05/13/2022","171.40","178.90","178.90","171.01","4.86M","-0.19%"
"05/12/2022","171.72","174.99","175.00","170.96","12.23M","-2.06%"
"05/11/2022","175.34","153.30","181.90","153.30","5.36M","-0.47%"
"05/10/2022","176.16","184.60","184.60","175.20","3.08M","-0.45%"
"05/09/2022","176.95","171.00","184.88","171.00","5.39M","-0.56%"
"05/06/2022","177.94","180.49","180.49","177.35","9.51M","-1.70%"
"05/05/2022","181.01","194.48","194.48","180.70","2.97M","-0.02%"
"05/04/2022","181.05","193.98","193.98","180.50","6.68M","-2.20%"
"05/02/2022","185.12","176.25","185.25","176.25","2.89M","-0.17%"
"04/29/2022","185.43","192.75","192.75","184.80","2.14M","-0.53%"
"04/28/2022","186.41","188.50","194.88","184.80","2.13M","0.88%"
"04/27/2022","184.78","184.89","185.26","184.00","2.08M","-0.71%"
"04/26/2022","186.11","194.88","194.88","184.47","1.29M","1.22%"
"04/25/2022","183.86","186.69","186.69","183.25","3.79M","-1.20%"
"04/22/2022","186.09","188.24","188.24","184.75","1.83M","-1.07%"
"04/21/2022","188.10","209.55","209.55","184.41","1.89M","1.21%"
"04/20/2022","185.86","191.89","191.89","182.20","1.85M","1.19%"
"04/19/2022","183.68","185.00","187.70","182.40","4.55M","-1.37%"
"04/18/2022","186.23","188.55","188.55","185.25","6.16M","-1.75%"
"04/13/2022","189.54","195.00","195.00","189.33","3.32M","-0.46%"
"04/12/2022","190.42","189.86","210.00","189.20","7.39M","-0.65%"
"04/11/2022","191.67","193.54","193.54","191.00","3.91M","-0.57%"
"04/08/2022","192.76","195.00","195.00","189.13","2.06M","0.78%"
"04/07/2022","191.26","193.00","193.00","191.06","2.60M","-0.90%"
"04/06/2022","193.00","194.24","194.24","192.70","2.18M","-0.80%"
"04/05/2022","194.55","196.74","197.15","194.10","5.84M","-0.33%"
"04/04/2022","195.19","190.50","195.35","190.50","10.72M","2.48%"
"04/01/2022","190.47","189.94","190.96","185.00","14.13M","0.85%"
"03/31/2022","188.87","190.50","190.50","188.15","2.20M","-0.02%"
"03/30/2022","188.91","191.50","191.50","187.75","3.62M","0.90%"
"03/29/2022","187.22","190.00","190.00","184.15","2.20M","0.48%"
"03/28/2022","186.32","188.20","188.20","184.30","3.22M","0.27%"
"03/25/2022","185.82","187.12","187.12","185.00","5.97M","-0.15%"
"03/24/2022","186.09","198.00","198.00","177.80","2.23M","-0.13%"
"03/23/2022","186.34","190.00","190.00","185.00","2.58M","-0.53%"
"03/22/2022","187.34","189.00","193.75","184.20","2.61M","1.06%"
"03/21/2022","185.38","190.00","190.00","182.00","2.59M","-0.71%"
"03/17/2022","186.71","188.00","188.00","185.20","4.13M","1.66%"
"03/16/2022","183.66","183.60","183.80","181.80","2.29M","1.69%"
"03/15/2022","180.60","185.00","185.00","179.51","2.96M","-1.10%"
"03/14/2022","182.61","182.00","182.99","178.35","3.10M","1.46%"
"03/11/2022","179.98","183.00","183.00","177.16","2.72M","0.18%"
"03/10/2022","179.65","177.25","183.90","177.25","4.58M","1.51%"
"03/09/2022","176.98","180.00","180.00","173.15","4.22M","2.06%"
"03/08/2022","173.40","177.55","177.55","170.26","9.20M","0.62%"
"03/07/2022","172.33","176.90","176.90","171.25","13.67M","-2.23%"
"03/04/2022","176.26","178.48","178.48","175.06","8.77M","-1.45%"
"03/03/2022","178.86","184.90","184.90","178.30","3.25M","-0.69%"
"03/02/2022","180.10","185.00","185.00","178.30","5.16M","-0.96%"
"02/28/2022","181.84","189.88","189.88","176.10","4.47M","0.55%"
"02/25/2022","180.85","185.00","185.00","179.00","5.67M","1.40%"
"02/24/2022","178.36","180.60","189.95","177.00","19.57M","-3.62%"
"02/23/2022","185.05","187.99","187.99","184.58","1.46M","-0.12%"
"02/22/2022","185.27","186.00","186.00","182.69","4.19M","-0.55%"
"02/21/2022","186.29","190.00","190.00","184.69","2.08M","-0.19%"
"02/18/2022","186.64","183.30","190.00","183.30","1.66M","-0.16%"
"02/17/2022","186.93","190.00","190.00","186.17","1.42M","-0.11%"
"02/16/2022","187.14","190.00","190.00","186.45","2.04M","-0.24%"
"02/15/2022","187.59","185.00","187.88","182.59","2.69M","2.74%"
"02/14/2022","182.59","187.50","187.50","182.30","7.37M","-2.88%"
"02/11/2022","188.00","192.50","192.50","187.00","2.15M","-1.11%"
"02/10/2022","190.11","191.50","191.50","188.50","3.30M","0.57%"
"02/09/2022","189.03","199.85","199.85","187.10","1.25M","1.19%"
"02/08/2022","186.81","190.00","190.00","184.50","2.40M","0.25%"
"02/07/2022","186.34","193.00","193.00","185.39","3.75M","-1.71%"
"02/04/2022","189.59","193.00","193.00","189.01","3.28M","-0.22%"
"02/03/2022","190.01","195.00","195.00","189.60","2.50M","-1.10%"
"02/02/2022","192.12","194.00","194.00","189.70","2.27M","1.28%"
"02/01/2022","189.70","190.80","190.80","178.11","4.05M","1.10%"
"01/31/2022","187.63","199.88","199.88","185.25","2.24M","1.37%"
"01/28/2022","185.10","187.75","188.06","184.80","2.77M","-0.12%"
"01/27/2022","185.33","194.00","194.00","182.70","5.95M","-0.93%"
"01/25/2022","187.07","185.49","187.38","183.05","5.88M","0.69%"
"01/24/2022","185.79","196.80","196.80","184.05","9.71M","-2.54%"
"01/21/2022","190.64","191.99","191.99","189.22","3.14M","-0.80%"
"01/20/2022","192.18","195.80","195.80","191.10","3.13M","-1.03%"
"01/19/2022","194.18","221.40","221.40","193.00","1.95M","-0.91%"
"01/18/2022","195.97","199.00","199.00","195.60","1.94M","-1.04%"
"01/17/2022","198.03","223.00","223.00","195.70","1.66M","0.34%"
"01/14/2022","197.36","199.85","199.85","195.50","1.93M","0.18%"
"01/13/2022","197.00","198.80","198.80","195.80","1.97M","0.41%"
"01/12/2022","196.20","197.50","197.50","195.05","1.51M","0.78%"
"01/11/2022","194.69","196.00","196.00","193.25","1.06M","0.17%"
"01/10/2022","194.35","193.70","194.50","192.45","2.13M","1.00%"
"01/07/2022","192.42","194.00","194.00","191.40","1.16M","0.26%"
"01/06/2022","191.92","193.00","193.00","190.75","2.30M","-0.73%"
"01/05/2022","193.34","195.00","195.00","191.30","1.53M","0.46%"
"01/04/2022","192.46","198.91","198.91","189.20","1.99M","0.91%"
"01/03/2022","190.72","190.00","190.95","185.30","2.60M","1.56%"
"12/31/2021","187.79","188.00","188.77","185.15","2.53M","0.89%"
"12/30/2021","186.14","186.72","187.45","185.30","1.55M","0.01%"
"12/29/2021","186.12","188.90","188.90","182.50","1.15M","-0.10%"
"12/28/2021","186.30","187.45","187.45","184.55","1.82M","0.95%"
"12/27/2021","184.55","187.49","187.49","178.00","1.20M","0.60%"
"12/24/2021","183.45","187.50","187.50","180.10","1.56M","-0.35%"
"12/23/2021","184.10","187.50","187.50","183.50","2.00M","0.42%"
"12/22/2021","183.33","185.00","185.00","180.05","1.26M","1.04%"
"12/21/2021","181.45","185.00","185.00","180.00","2.31M","0.84%"
"12/20/2021","179.93","187.50","187.50","177.85","11.42M","-2.09%"
"12/17/2021","183.77","190.00","190.00","182.00","3.43M","-1.53%"
"12/16/2021","186.62","190.00","190.00","185.00","1.96M","0.20%"
"12/15/2021","186.25","192.00","192.00","185.45","1.08M","-0.58%"
"12/14/2021","187.33","188.15","192.40","184.91","1.05M","-0.30%"
"12/13/2021","187.90","192.40","192.40","187.60","1.53M","-0.63%"
"12/10/2021","189.09","185.00","192.50","185.00","994.68K","-0.03%"
"12/09/2021","189.14","192.50","192.50","187.16","1.11M","0.35%"
"12/08/2021","188.48","191.00","191.00","185.71","1.43M","1.49%"
"12/07/2021","185.71","190.00","190.00","180.10","1.22M","1.48%"
"12/06/2021","183.01","192.40","192.40","182.80","2.78M","-1.61%"
"12/03/2021","186.00","192.50","192.50","185.75","1.58M","-1.06%"
"12/02/2021","187.99","186.92","188.19","184.51","1.49M","1.22%"
"12/01/2021","185.72","187.50","187.50","183.10","1.17M","1.10%"
"11/30/2021","183.70","188.00","188.00","183.21","2.39M","-0.46%"
"11/29/2021","184.55","187.66","187.66","180.10","2.67M","0.02%"
"11/26/2021","184.51","193.00","193.00","183.81","6.06M","-2.64%"
"11/25/2021","189.51","188.70","189.85","187.12","1.80M","0.67%"
"11/24/2021","188.25","192.40","192.40","187.78","1.53M","-0.61%"
"11/23/2021","189.40","193.40","193.40","177.20","3.02M","0.46%"
"11/22/2021","188.53","197.44","209.40","186.00","5.17M","-1.88%"
"11/18/2021","192.14","197.44","197.44","191.33","1.52M","-0.72%"
"11/17/2021","193.53","199.50","199.50","192.10","688.80K","-0.48%"
"11/16/2021","194.47","199.50","199.50","194.15","814.11K","-0.54%"
"11/15/2021","195.52","199.50","199.50","190.00","996.74K","0.03%"
"11/12/2021","195.46","198.00","198.00","191.25","783.23K","1.14%"
"11/11/2021","193.25","199.90","199.90","192.10","1.52M","-0.72%"
"11/10/2021","194.66","199.00","199.00","192.93","992.04K","-0.11%"
"11/09/2021","194.88","200.00","200.00","193.00","893.32K","-0.25%"
"11/08/2021","195.37","200.00","200.00","192.60","1.52M","0.92%"
"11/04/2021","193.59","207.88","207.88","185.11","671.76K","0.52%"
"11/03/2021","192.58","200.00","200.00","190.10","955.40K","-0.27%"
"11/02/2021","193.10","206.90","206.90","183.60","1.28M","-0.38%"
"11/01/2021","193.84","208.88","208.88","191.36","1.71M","1.40%"
"10/29/2021","191.16","209.00","209.00","182.10","3.22M","-1.30%"
"10/28/2021","193.68","209.00","209.00","192.98","3.09M","-1.46%"
"10/27/2021","196.54","203.39","203.39","194.10","617.38K","-0.30%"
"10/26/2021","197.13","199.39","199.39","194.05","1.53M","0.73%"
"10/25/2021","195.71","198.65","198.65","194.06","1.77M","0.02%"
"10/22/2021","195.68","199.85","199.85","194.78","1.65M","-0.20%"
"10/21/2021","196.08","201.44","201.44","190.05","1.81M","-0.62%"
"10/20/2021","197.30","202.39","202.39","196.46","1.25M","-0.56%"
"10/19/2021","198.41","198.16","207.80","197.99","1.40M","-0.25%"
"10/18/2021","198.91","207.39","207.39","195.75","1.29M","0.91%"
"10/14/2021","197.11","205.28","205.28","195.75","1.44M","0.79%"
"10/13/2021","195.56","204.85","204.85","185.25","964.36K","0.98%"
"10/12/2021","193.66","219.80","219.80","182.60","977.09K","0.30%"
"10/11/2021","193.09","193.12","194.00","167.50","980.34K","0.26%"
"10/08/2021","192.58","197.44","197.44","190.15","995.59K","0.40%"
"10/07/2021","191.82","187.05","193.07","187.05","791.92K","0.86%"
"10/06/2021","190.19","199.39","199.39","187.10","1.36M","-1.05%"
"10/05/2021","192.20","191.65","192.30","189.70","1.03M","0.61%"
"10/04/2021","191.03","187.05","197.39","187.05","1.08M","0.96%"
"10/01/2021","189.22","193.50","193.50","188.42","1.59M","-0.47%"
"09/30/2021","190.11","197.44","197.44","189.20","1.27M","-0.54%"
"09/29/2021","191.15","174.20","209.00","174.20","947.85K","-0.15%"
"09/28/2021","191.44","221.70","221.70","189.86","2.05M","-0.70%"
"09/27/2021","192.79","204.74","204.74","183.66","1.56M","0.08%"
"09/24/2021","192.63","197.40","197.40","188.00","1.27M","0.18%"
"09/23/2021","192.29","194.40","194.40","190.00","1.01M","1.37%"
"09/22/2021","189.69","192.84","192.84","189.06","4.31M","0.02%"
"09/21/2021","189.66","199.65","199.65","187.12","4.12M","0.96%"
"09/20/2021","187.86","187.45","190.24","187.40","1.42M","-1.03%"
"09/17/2021","189.82","173.10","195.39","173.10","1.22M","-0.21%"
"09/16/2021","190.22","191.95","191.95","188.60","775.59K","0.64%"
"09/15/2021","189.01","163.20","192.35","163.20","671.94K","0.78%"
"09/14/2021","187.54","214.83","214.83","180.16","738.02K","0.23%"
"09/13/2021","187.11","188.20","188.20","186.45","1.22M","-0.17%"
"09/09/2021","187.42","193.39","193.39","186.05","541.35K","0.15%"
"09/08/2021","187.14","188.44","188.44","186.35","1.19M","-0.02%"
"09/07/2021","187.17","187.95","188.40","186.60","855.78K","-0.20%"
"09/06/2021","187.55","186.96","188.45","186.96","1.04M","0.34%"
"09/03/2021","186.91","172.31","193.39","172.31","1.33M","0.51%"
"09/02/2021","185.96","185.25","186.00","180.25","887.17K","0.90%"
"09/01/2021","184.31","187.70","187.70","171.16","2.86M","-0.13%"
"08/31/2021","184.55","193.43","193.43","182.01","1.83M","1.08%"
"08/30/2021","182.57","187.95","187.95","179.30","1.11M","1.29%"
"08/27/2021","180.24","184.83","184.83","168.70","773.60K","0.40%"
"08/26/2021","179.52","190.00","190.00","179.00","822.71K","0.03%"
"08/25/2021","179.47","193.95","193.95","179.20","640.11K","0.01%"
"08/24/2021","179.46","188.43","188.43","167.45","801.42K","0.76%"
"08/23/2021","178.10","193.43","193.43","177.00","899.82K","0.44%"
"08/20/2021","177.32","194.00","194.00","176.08","1.83M","-0.81%"
"08/18/2021","178.76","194.75","194.75","174.63","1.55M","-0.08%"
"08/17/2021","178.91","182.44","182.44","155.40","733.55K","0.17%"
"08/16/2021","178.60","179.90","179.90","176.60","758.50K","0.37%"
"08/13/2021","177.94","189.80","189.80","175.55","1.21M","1.00%"
"08/12/2021","176.17","176.70","176.70","174.55","793.64K","0.46%"
"08/11/2021","175.37","188.95","188.95","160.15","958.18K","-0.15%"
"08/10/2021","175.63","175.90","176.25","174.82","772.38K","0.13%"
"08/09/2021","175.41","177.80","177.80","170.15","717.38K","0.32%"
"08/06/2021","174.85","188.75","188.75","174.65","763.76K","-0.16%"
"08/05/2021","175.13","177.40","177.40","172.55","1.02M","0.26%"
"08/04/2021","174.67","174.75","175.00","173.15","1.28M","0.81%"
"08/03/2021","173.27","172.58","173.40","161.00","1.73M","1.33%"
"08/02/2021","171.00","174.69","174.69","170.00","953.70K","0.77%"
"07/30/2021","169.69","179.90","179.90","135.51","991.45K","-0.15%"
"07/29/2021","169.95","170.25","170.95","168.45","553.88K","0.36%"
"07/28/2021","169.34","172.55","172.55","167.40","1.80M","-0.20%"
"07/27/2021","169.68","174.74","174.74","169.24","1.01M","-0.35%"
"07/26/2021","170.28","174.84","174.84","169.10","1.12M","-0.17%"
"07/23/2021","170.57","172.78","172.78","166.05","997.33K","0.12%"
"07/22/2021","170.36","172.60","172.60","168.81","895.79K","1.08%"
"07/20/2021","168.54","184.83","184.83","167.96","2.19M","-0.72%"
"07/19/2021","169.77","174.94","174.94","169.02","1.37M","-0.96%"
"07/16/2021","171.41","173.20","173.20","151.70","610.26K","0.08%"
"07/15/2021","171.28","184.90","184.90","169.50","765.21K","0.40%"
"07/14/2021","170.60","172.35","172.35","166.55","699.26K","0.25%"
"07/13/2021","170.17","172.85","172.85","169.25","607.83K","0.67%"
"07/12/2021","169.04","176.39","176.39","165.17","842.74K","-0.02%"
"07/09/2021","169.07","173.40","173.40","168.50","1.42M","-0.24%"
"07/08/2021","169.47","172.20","180.70","169.02","1.29M","-0.58%"
"07/07/2021","170.46","172.25","172.25","169.14","715.93K","0.17%"
"07/06/2021","170.17","170.90","171.00","168.75","949.07K","0.02%"
"07/05/2021","170.13","172.40","173.88","166.50","1.20M","0.47%"
"07/02/2021","169.34","171.85","171.85","167.55","843.37K","0.25%"
"07/01/2021","168.92","173.45","173.45","168.51","1.04M","-0.12%"
"06/30/2021","169.13","173.35","173.35","160.15","846.60K","-0.12%"
"06/29/2021","169.33","184.43","184.43","166.66","1.12M","-0.31%"
"06/28/2021","169.85","170.40","173.50","169.80","1.40M","-0.32%"
"06/25/2021","170.40","170.68","170.68","165.00","1.09M","0.42%"
"06/24/2021","169.68","184.88","184.88","168.10","868.52K","0.59%"
"06/23/2021","168.68","173.80","173.80","168.50","1.05M","-0.43%"
"06/22/2021","169.41","183.48","183.48","169.10","1.14M","0.20%"
"06/21/2021","169.07","168.00","169.39","166.50","1.93M","0.24%"
"06/18/2021","168.67","168.86","169.80","166.45","1.66M","-0.07%"
"06/17/2021","168.79","179.00","179.00","168.10","1.06M","-0.53%"
"06/16/2021","169.69","173.94","174.40","169.30","1.15M","-0.34%"
"06/15/2021","170.27","173.98","174.40","169.00","720.65K","0.42%"
"06/14/2021","169.56","174.88","174.88","166.30","1.88M","0.14%"
