Date,ret_cc,ret_fi
2013-08-31,0.0004020236966284507,-0.0020058493716136327
2013-09-30,0.02446925613855444,0.023487030154581534
2013-10-31,-0.0033676454543226653,-0.0011520868077800062
2013-11-30,0.0024457919953433382,0.015227672072670284
2013-12-31,0.00985988935499349,0.020298682509518162
2014-01-31,0.00282773703308159,0.0010873593950952998
2014-02-28,-0.007655892659281793,-0.0022325044133508776
2014-03-31,0.009873799827977647,0.020590372362204956
2014-04-30,0.00778455250485921,0.006329629885267529
2014-05-31,0.03261044848024186,0.028646155876935087
2014-06-30,0.003654137299562432,0.00848751270322512
2014-07-31,0.025375250415235362,0.03112978734893823
2014-08-31,-0.010573790430120189,-0.01995094901841865
2014-09-30,0.012658507436371647,0.025185727561335414
2014-10-31,0.003167519912050887,0.009494288115554417
2014-11-30,-0.0005884849327293384,0.001037241641971276
2014-12-31,-0.012794828101581501,-0.016220617697916606
2015-01-31,0.00313478683669155,-0.01377545386005119
2015-02-28,-0.0036659810601555876,-0.013340822904719496
2015-03-31,-0.005999539630776929,-0.017537899243531774
2015-04-30,0.014236801232004659,0.040469415088605354
2015-05-31,0.005945448500482398,0.009117723077950002
2015-06-30,-0.013494990440032106,-0.03363023718099123
2015-07-31,0.005873215985838565,0.004237197057458175
2015-08-31,0.009662286937105469,0.0006208792588913159
2015-09-30,0.013933469650730723,0.025887735290105907
2015-10-31,0.01459492173799104,0.038055100981390755
2015-11-30,0.0007786608363258285,0.002703238813818176
2015-12-31,0.0038980253415845656,0.01657462449052849
2016-01-31,-0.013533521654399694,-0.02761021839452682
2016-02-29,0.00458944404211814,0.0016614221369029014
2016-03-31,0.003053883802102586,0.008186232722958486
2016-04-30,0.015979091214344043,0.028198771963887426
2016-05-31,0.008110102076967163,0.015559060486892484
2016-06-30,0.000373964261931814,0.000588549209006084
2016-07-31,-0.001897032571434476,-0.00624448448008641
2016-08-31,0.001296604393463019,0.01035310052360705
2016-09-30,0.0036171431614600014,0.009475333344128867
2016-10-31,-0.0005565177054800419,0.008235419464652116
2016-11-30,0.0070320589528611865,0.0144408807327987
2016-12-31,0.011417242820785045,0.02137323121520085
2017-01-31,-0.0014698286603889166,-0.0033094079152877764
2017-02-28,0.015420312178940021,0.015419820254186645
2017-03-31,-0.0035980266744850553,-0.004914017148041405
2017-04-30,-0.002772289994167565,-0.0013931489514413808
2017-05-31,-0.011680682094820982,0.0010015970852343958
2017-06-30,-0.0021658741371305412,0.004354583773800602
2017-07-31,-0.0022596525063688366,0.012917697131195727
2017-08-31,-0.021638822877817487,-0.042397207341266285
2017-09-30,0.008615928262149852,0.004469920932832716
2017-10-31,0.014739414479927992,0.031235450725987768
2017-11-30,0.0053924700389329505,0.00652749335384617
2017-12-31,0.004070525014544746,0.014470182607365656
2018-01-31,-0.003255077034739373,-0.014141175291110697
2018-02-28,0.009764659734874614,0.019479142283907125
2018-03-31,-0.013068128603189844,-0.029501279030100913
2018-04-30,-0.007785273005632476,-0.002644189780164674
2018-05-31,-0.016810512142232614,-0.02415463945554719
2018-06-30,-0.003452533325261742,-0.006793736524405736
2018-07-31,-0.008541947296144436,-0.008572127252269857
2018-08-31,0.00558260082508788,-0.0029146193278258847
2018-09-30,-0.004565530688542374,-0.0150117205064344
2018-10-31,-0.006842986501387038,2.280728663861531e-05
2018-11-30,0.039041897503534706,0.05144006352594643
2018-12-31,-0.0005722120621485249,0.003466037544940237
2019-01-31,-0.027108454256670522,-0.0458806681567111
2019-02-28,0.01115335192021183,0.005571361461812918
2019-03-31,0.004738326035371054,0.01429267957845437
2019-04-30,0.003212729813155235,0.004975378791675977
2019-05-31,-0.017801287014603484,-0.022072520397011464
2019-06-30,-0.008367391452740902,-0.017274753087532124
2019-07-31,-0.0015661266516330263,0.00014871427582252572
2019-08-31,-0.001620793158566225,-0.0010408803964746527
2019-09-30,-0.009487533024519323,0.004947067926774906
2019-10-31,0.0033897442216301865,-0.0027041145478090556
2019-11-30,0.0005842897695256255,-0.006543542956255255
2019-12-31,-0.0069690966044925196,-0.010651736364054809
2020-01-31,0.027097696274491323,0.044726711906367456
2020-02-29,0.004786842656303358,0.018448647183582967
2020-03-31,0.0008587102206376596,-0.009909244747980162
2020-04-30,0.020082250354595654,0.02392926567878728
2020-05-31,-0.008106825114828076,-0.016346410772475672
2020-06-30,0.013212849607702193,0.020126326629967828
2020-07-31,-0.023204712463020805,-0.029848859296842778
2020-08-31,0.03286688704022933,0.0486695111066302
2020-09-30,-0.02689885420653093,-0.04284607462916501
2020-10-31,0.01045194515995096,0.021257495536988413
2020-11-30,0.010542113339236936,0.02987084882177804
2020-12-31,-0.016136479918852586,-0.026892983475081622
2021-01-31,-0.003072842084159144,0.011425362148666851
2021-02-28,-0.026941903038132153,-0.03149102492812872
2021-03-31,0.018965802618608363,0.03100756706369645
2021-04-30,-0.0026833267085120127,-0.02938350804925549
2021-05-31,-0.007432485343683348,-0.009056505166335493
2021-06-30,-0.0008015250355968284,0.0019438325224636621
2021-07-31,0.0035635718342106326,0.006275536859009723
2021-08-31,0.006784864957988246,0.0013541319818133335
2021-09-30,-0.011591140921348386,-0.03602091138575947
2021-10-31,-0.0016090926483055545,-0.0021973427922267197
2021-11-30,-0.003806074055437092,-0.0006236594152044805
2021-12-31,0.010588539727275803,0.03122054973716737
2022-01-31,0.0051396758763981865,0.014771607046083268
2022-02-28,-0.0032415558265134203,-0.003144354470111188
2022-03-31,0.006425021656716767,0.02214313515190436
2022-04-30,0.021692066460379467,0.042983419413337165
2022-05-31,-0.005290679504364348,-0.022595661308300263
2022-06-30,-0.009289596819693657,-0.010144065980077333
2022-07-31,0.006229668374261088,0.012951367530156688
2022-08-31,-0.0011128053077252842,-0.00036779121370456025
2022-09-30,0.00776052304199748,0.02528854063646624
2022-10-31,0.006205334090889858,0.009354709162562092
2022-11-30,0.027476898057370747,0.04884835031986379
2022-12-31,-0.001500060156059857,0.0031958522678572354
2023-01-31,-0.005450146564457414,-0.005023178155432184
2023-02-28,-0.002654183812057065,-0.005766500230776628
2023-03-31,0.0016433400298418999,0.006256409611330671
2023-04-30,0.003006844260336594,0.0016826730479722052
2023-05-31,0.002531338031442232,0.0020716639633573397
2023-06-30,0.0009885074378521708,0.0038710432137496475
2023-07-31,-0.00509166096289726,-0.011388423533443381
2023-08-31,0.005311030127865601,0.019756796388388675
2023-09-30,-0.010117737278594663,-0.02544008396290276
2023-10-31,-0.001491142275106938,-0.005004543620205526
2023-11-30,-0.00971037408255182,-0.014445026029866748
2023-12-31,-0.018470093841377433,-0.01613657720378392
2024-01-31,-0.036651826408957366,-0.054478996700414895
2024-02-29,0.01164031957211309,0.008336878485974974
2024-03-31,0.01660337631110642,0.020533866870093398
2024-04-30,-0.0024946106108981736,-0.008077295848720967
2024-05-31,-0.021546596528197903,-0.031381102192082566
2024-06-30,0.004504888493121806,0.008646458816411018
2024-07-31,0.013508934746515378,0.015721350856708893
2024-08-31,0.0023158206495588196,0.0026052368422300187
2024-09-30,0.0015368154813100166,0.001353073951473549
2024-10-31,0.0031036600192706487,0.0036282994769525345
2024-11-30,0.0036455808953441693,0.004410966052200704
2024-12-31,0.0,0.0
